,V4_bck,V4_fig1,V4_fig2
418,0.16127389594875624,0.4396708695571975,0.42879248483091
419,0.16128660294545552,0.43966440786884164,0.42875476250622546
420,0.16129868833662653,0.43966017619907266,0.42871917533975323
421,0.1613101862147728,0.4396581577165053,0.4286857054843364
422,0.16132113071846946,0.43965833486110706,0.4286543348816358
423,0.16133155600553084,0.4396606893628914,0.4286250451193981
424,0.16134149622651542,0.4396652022645424,0.42859781746591735
425,0.16135098549858934,0.43967185394099406,0.42857263288992525
426,0.16136005787976937,0.43968062411557085,0.42854947207932353
427,0.1613687473435648,0.4396914918774831,0.42852831545883424
428,0.1613770877540383,0.4397044357031993,0.428509143206912
429,0.16138511284130294,0.4397194334712988,0.42849193527206353
430,0.16139285617747312,0.43973646251862153,0.4284766816296898
431,0.16140035117490112,0.4397555015088481,0.42846338157965674
432,0.16140763109295522,0.4397765303813755,0.42845203362139034
433,0.16141472895363732,0.43979952841336195,0.4284426354652098
434,0.16142167752117778,0.4398244742412318,0.42843518404466246
435,0.16142850928191832,0.43985134588009805,0.42842967554012595
436,0.1614352564245279,0.4398801207422838,0.4284261053891696
437,0.16144195082059237,0.4399107756561601,0.42842446829059644
438,0.1614486240056108,0.43994328688466905,0.42842475821721804
439,0.16145530716042897,0.43997763014355545,0.42842696843195577
440,0.16146203109313703,0.44001378061944685,0.4284310915014532
441,0.16146882622145453,0.44005171298779105,0.428437119307811
442,0.16147572255562226,0.4400914014306906,0.4284450430604019
443,0.16148275013477506,0.4401328196546756,0.4284548533080546
444,0.16148993862033734,0.44017594090857687,0.4284665399508631
445,0.16149731717445548,0.4402207380143383,0.4284800923353381
446,0.1615049144469139,0.4402671836057957,0.42849549924703423
447,0.1615127585626026,0.44031524989161785,0.4285127488255048
448,0.16152087710952692,0.4403649086486986,0.4285318285836674
449,0.16152929712735153,0.4404161312573361,0.4285527254253963
450,0.16153804509651015,0.4404688887242938,0.4285754256616611
451,0.16154714692785646,0.4405231517078156,0.42859991502557376
452,0.16155662795699843,0.4405788905650729,0.42862617873617437
453,0.16156651293192179,0.44063607539196964,0.4286542015581117
454,0.16157682600300174,0.44069467597684625,0.4286839677150367
455,0.1615875907148424,0.44075466182178,0.428715460903646
456,0.1615988299986545,0.44081600216241185,0.42874866512755166
457,0.16161056616516967,0.4408786659868453,0.4287835664637197
458,0.1616228208980919,0.440942622053757,0.42882015040016747
459,0.16163561524808656,0.44100783891040596,0.42885840184933244
460,0.16164896962729514,0.44107428491150735,0.42889830517865724
461,0.16166290380437098,0.4411419282420534,0.42893984426983994
462,0.16167743690003084,0.4412107516538642,0.42898300245096466
463,0.1616925873831159,0.4412807398177822,0.42902776251481906
464,0.1617083730671651,0.4413518766531357,0.42907410673667284
465,0.16172481110750886,0.4414241453578103,0.42912201689070034
466,0.16174191799885573,0.4414975284236839,0.42917147426540336
467,0.16175970957347974,0.4415720076538014,0.42922245967771505
468,0.16177820110011176,0.4416475641806335,0.4292749534866527
469,0.1617974072305842,0.44172417848162165,0.42932893560692026
470,0.1618173419496059,0.4418018344487429,0.4293843855217122
471,0.16183801857541225,0.4418805271226272,0.429441282295065
472,0.16185944976081887,0.44196025039106657,0.42949960458391584
473,0.16188164749467188,0.442040997008474,0.4295593306504213
474,0.16190462310368606,0.44212275861606387,0.42962043837442876
475,0.1619283872546637,0.4422055257630482,0.42968290526556224
476,0.16195295022260905,0.4422892879288164,0.4297467084755214
477,0.16197832189600625,0.44237403354583926,0.4298118248104573
478,0.16200451152916176,0.44245975002383975,0.4298782307480585
479,0.1620315277452258,0.4425464238089118,0.42994590245626285
480,0.16205937853956992,0.4426340404261747,0.4300148158074113
481,0.16208807128351072,0.4427225845201718,0.4300849463915235
482,0.1621176127283713,0.4428120398774921,0.43015626952797104
483,0.16214800901083604,0.44290238944691923,0.4302287602771295
484,0.1621792656588354,0.44299361535986037,0.43030239345222315
485,0.16221138759775627,0.44308569895439776,0.4303771436309969
486,0.16224437915690113,0.4431786207960625,0.43045298516722336
487,0.16227824407617739,0.4432723606987631,0.4305298922022864
488,0.16231298551303538,0.44336689774598964,0.43060783867671776
489,0.1623486060496319,0.4434622103125916,0.43068679834135865
490,0.16238510771360684,0.44355827608578346,0.430766744769128
491,0.16242249197670228,0.44365507208681654,0.43084765136919717
492,0.16246075975758126,0.443752574691806,0.4309295054192028
493,0.16249991142948517,0.4438507596529088,0.43101229523153844
494,0.1625399468287247,0.4439496021197894,0.43109600842246804
495,0.16258086526330323,0.44404907671750304,0.43118063194459666
496,0.16262266552166996,0.44414915761174073,0.4312661520994642
497,0.1626653458816017,0.44424981852614864,0.43135255455431054
498,0.16270890411921193,0.4443510327724853,0.4314398362537654
499,0.16275333751808024,0.4444527732667704,0.431527996051621
500,0.16279864287849796,0.4445550125442747,0.4316170317186367
501,0.16284481652683777,0.44465772277428384,0.4317069399601245
502,0.16289185432537495,0.4447608757765812,0.4317977164344528
503,0.16293975168218927,0.44486444303816086,0.43188935577189846
504,0.16298850356114283,0.4449683957288145,0.4319818515939595
505,0.16303810449194497,0.4450727051421026,0.4320751965330424
506,0.1630885485802832,0.44517734305433126,0.43216938225231766
507,0.1631398295180171,0.4452822810209539,0.43226439946562173
508,0.1631919405934394,0.4453874914251451,0.43236023795765416
509,0.16324487470158663,0.44549294642771675,0.43245688660436427
510,0.16329862435459463,0.4455986178462399,0.43255433340378874
511,0.16335318169209473,0.4457044772044614,0.43265256552739617
512,0.16340853849167153,0.445810495842053,0.43275156936115533
513,0.16346468617961157,0.44591664495230815,0.4328513305233177
514,0.1635216158416755,0.4460228955969581,0.4329518338840577
515,0.16357931823389615,0.44612921873072525,0.43305306358296436
516,0.16363778379336885,0.4462355852133854,0.4331550030464417
517,0.16369700264902917,0.4463419658217539,0.43325763500522135
518,0.16375696463241543,0.44644833126165767,0.43336094151206617
519,0.16381765928841227,0.4465546521799624,0.43346490395973863
520,0.16387907588597125,0.44666089917962565,0.43356950309913084
521,0.16394120342881568,0.4467670428320021,0.433674719057401
522,0.16400403066612956,0.4468730536888258,0.43378053135623923
523,0.16406754610320975,0.44697890229436027,0.4338869189302483
524,0.16413173801207875,0.44708455919871776,0.4339938601454218
525,0.16419659444205503,0.44718999503931567,0.43410133281776697
526,0.1642621032307017,0.4472951804797886,0.4342093142555035
527,0.1643282520150624,0.44740010651723205,0.43431778131724375
528,0.16439502824289978,0.44750476870553874,0.4344267104648766
529,0.16446241918383112,0.4476091618173296,0.4345360777827735
530,0.16453041194035772,0.44771327977032094,0.43464585896877717
531,0.16459899402892345,0.44781711564526183,0.4347560293502826
532,0.16466815343676772,0.44792066172137135,0.43486656580029653
533,0.1647378779878474,0.44802390949826304,0.43497744949842254
534,0.1648081553539185,0.4481268497175584,0.435088660445292
