,V4_bck,V4_fig1,V4_fig2
121,0.3309611051335335,0.8595534071181901,0.638278412918369
122,0.3240165094952618,0.8488241593042936,0.6327413198279344
123,0.31742293802811455,0.838559009689373,0.6274819616399038
124,0.31116196832016624,0.8287306938520054,0.6224806479280521
125,0.3052156192755061,0.8193132464174616,0.617718897762085
126,0.2995664366249546,0.8102820424889359,0.6131795485561351
127,0.2941975615892798,0.8016138064626499,0.6088467539363275
128,0.28909278401581273,0.793286609877427,0.6047057465028578
129,0.28423658141639857,0.7852798544226978,0.6007428040929697
130,0.279614145385815,0.7775742424908352,0.5969452147827352
131,0.27521139688475027,0.7701517376665776,0.5933012174641286
132,0.27101499183932815,0.7629955173376866,0.5897999544863151
133,0.2670123184484219,0.7560899266842087,0.5864314220693353
134,0.26319148750825216,0.7494204269565267,0.5831864216023892
135,0.25954131696736393,0.7429735389603734,0.5800565557840123
136,0.2560513118194994,0.7367367643612666,0.5770341670615906
137,0.2527116403323475,0.7306985215344072,0.5741122352217967
138,0.24951310749993894,0.7248480843447321,0.571284332706548
139,0.24644712649854913,0.7191755222059418,0.5685445800825347
140,0.2435056888225925,0.7136716421778706,0.56588760373796
141,0.24068133367972608,0.7083279334268501,0.5633084954951
142,0.2379671171342872,0.7031365236499714,0.5608027747981276
143,0.2353565814058852,0.6980901358507321,0.5583663537978335
144,0.2328437246557293,0.6931820359131147,0.5559955180923675
145,0.23042297152709942,0.6884059771777487,0.5536868839675807
146,0.22808914464803834,0.6837561568198036,0.5514373692768952
147,0.22583743725350602,0.6792271787437106,0.5492441667304007
148,0.22366338704040808,0.6748140199754674,0.547104712267612
149,0.22156285133156106,0.6705120032562082,0.5450166629204118
150,0.21953198359352016,0.6663167687495762,0.5429778766493027
151,0.2175672113268461,0.662224242509307,0.540986394317806
152,0.2156652153254315,0.6582306127125399,0.5390404221560385
153,0.2138229102847083,0.6543323094587156,0.537138318736661
154,0.21203742672495404,0.6505259919125392,0.535278578977271
155,0.2103060941854607,0.6468085213744642,0.5334598188064359
156,0.20862642563755876,0.643176944682681,0.5316807633612342
157,0.2069961030589999,0.6396284795785664,0.5299402362648943
158,0.2054129641086221,0.636160507584841,0.5282371499251036
159,0.20387498983821906,0.6327705599105176,0.5265704977448034
160,0.20238029337782726,0.6294563017213748,0.5249393471192392
161,0.20092710953097373,0.6262155208331063,0.5233428329609654
162,0.19951378521757915,0.6230461176395997,0.5217801525034188
163,0.19813877070399985,0.619946098941477,0.5202505550424166
164,0.1968006115619537,0.6169135688357062,0.5187533362175174
165,0.195497941300688,0.6139467204566361,0.5172878330109308
166,0.194229474619584,0.6110438293560451,0.515853419238899
167,0.1929940012313795,0.6082032473421147,0.5144495022844388
168,0.19179038020923966,0.6054233968774341,0.5130755191617666
169,0.19061753481396576,0.6027027660615196,0.5117309329068529
170,0.1894744477606485,0.6000399043854754,0.5104152294316849
171,0.18836015688701846,0.5974334186125022,0.5091279161869517
172,0.18727375118858347,0.5948819693776234,0.5078685194984397
173,0.18621436718836168,0.5923842676181619,0.5066365807936314
174,0.1851811856115987,0.5899390711062273,0.5054316721192156
175,0.18417342833829223,0.5875451826983514,0.5042533775358591
176,0.1831903556086378,0.5852014460360518,0.5031012887450944
177,0.18223126345863522,0.5829067428055251,0.5019750039729753
178,0.18129548136508591,0.5806599902327154,0.5008741268528509
179,0.18038237008105157,0.5784601388069042,0.49979826532724125
180,0.17949131964454376,0.5763061701642962,0.49874703083102156
181,0.17862174754477866,0.5741970951133695,0.49772004321489144
182,0.177773097031768,0.5721319519791469,0.4967169367517314
183,0.1769448355563324,0.5701098050053435,0.49573734486671106
184,0.17613645332882702,0.5681297426787288,0.4947808998757939
185,0.17534746198596501,0.566190876218256,0.4938472327899494
186,0.1745773933561249,0.5642923381579728,0.49293597317599125
187,0.17382579831443512,0.5624332812200947,0.4920467490661281
188,0.1730922457200522,0.560612876838928,0.49117918690990925
189,0.17237632142819545,0.5588303144458964,0.4903329117652888
190,0.17167762737047648,0.5570848000466709,0.4895075483497686
191,0.170995780697679,0.555375555284029,0.48870272071558435
192,0.17033041297970003,0.5537018165852385,0.48791805200669347
193,0.1696811694578634,0.5520628344277843,0.48715316430017924
194,0.16904770834526822,0.5504578731220287,0.48640767852361666
195,0.16842970017124223,0.5488862107371452,0.48568121443670936
196,0.16782682716633956,0.5473471385077598,0.4849734026418922
197,0.16723878268465162,0.5458399616110854,0.48428388346461815
198,0.16666527066051465,0.5443639978444225,0.48361229910005227
199,0.16610600509702728,0.5429185767310791,0.48295829359870657
200,0.16556070958386818,0.541503038473343,0.4823215114479605
201,0.16502911684222932,0.5401167331360378,0.48170159658319056
202,0.1645109682948516,0.5387590200693434,0.4810981917225149
203,0.1640060136593378,0.5374292691532838,0.4805109379663753
204,0.16351401056308093,0.5361268587474378,0.47993947638944284
205,0.1630347241782906,0.5348511751645305,0.47938345442404967
206,0.16256792687573174,0.5336016124794543,0.478842516036458
207,0.16211339789590845,0.5323775731260756,0.47831630218949894
208,0.16167092303653263,0.5311784678475613,0.4778044525863732
209,0.16124029435521492,0.530003715313146,0.47730660659926305
210,0.1608213098864022,0.5288527418297038,0.4768224030885024
211,0.16041377337166615,0.5277249818774374,0.4763514804564993
212,0.1600174940025187,0.5266198798919327,0.4758934775414395
213,0.1596322861749959,0.5255368911498267,0.4754480344949045
214,0.15925796925531072,0.5244754826933068,0.4750147928264567
215,0.1588943673559301,0.5234351320177568,0.47459339635487996
216,0.15854130912148018,0.522415326156634,0.47418349380733527
217,0.15819862752392963,0.521415562114457,0.4737847401065784
218,0.15786615966654172,0.5204353458119234,0.47339679470212936
219,0.15754374659612227,0.5194741915973106,0.4730193205462398
220,0.15723123312312598,0.5185316229691196,0.4726519855448664
221,0.1569284676492131,0.5176071721008441,0.47229446133615316
222,0.15663530200187964,0.5167003786685803,0.47194642682043686
223,0.15635159127594905,0.5158107890435166,0.47160756771860174
224,0.15607719368152118,0.5149379557647868,0.47127757457738917
225,0.155811970398006,0.5140814372236927,0.47095614230445065
226,0.15555578543395746,0.5132407975063337,0.47064297045665515
227,0.1553085054924421,0.5124156078327521,0.47033776197811195
228,0.1550699998416955,0.5116054462983486,0.47004022276759
229,0.15484014019083409,0.5108098974939068,0.4697500609798376
230,0.15461880057040614,0.5100285543184606,0.46946698662743597
231,0.15440585721757746,0.5092610175810747,0.4691907114069628
232,0.1542011884657632,0.5085068959170514,0.46892094869001444
233,0.15400467463852616,0.5077658050697994,0.46865741363255337
234,0.15381619794757587,0.5070373674869746,0.4683998238162535
235,0.1536356423947113,0.5063212150645221,0.46814790009433055
236,0.15346289367756036,0.5056169885181863,0.4679013667814267
237,0.1532978390989775,0.50492433640007,0.46765995273246497
238,0.15314036747997095,0.5042429144878743,0.4674233923244441
239,0.15299036907603628,0.5035723857148543,0.4671914247636131
240,0.15284773549678254,0.5029124221697427,0.46696379369566987
241,0.15271235962874208,0.5022627042154076,0.46674024766626965
242,0.15258413556126177,0.5016229198184549,0.4665205401561331
243,0.1524629585153809,0.5009927651332439,0.46630442999672794
244,0.15234872477560338,0.5003719444965832,0.46609168157670267
245,0.15224133162448067,0.49976017069787443,0.46588206463742177
246,0.1521406772799241,0.49915716492057055,0.46567535474999155
247,0.15204666083517127,0.49856265578923703,0.46547133283325637
248,0.15195918220133392,0.49797637861920624,0.46526978483793036
249,0.1518781420524603,0.4973980761973598,0.46507050155289503
250,0.15180344177304686,0.49682749885705674,0.46487327885610247
251,0.15173498340793867,0.496264406193251,0.46467791855228374
252,0.1516726696145631,0.49570856748679465,0.4644842284121316
253,0.15161640361744116,0.4951597603965682,0.46429202224904753
254,0.15156608916492473,0.49461776998800144,0.4641011203791809
255,0.15152163048811207,0.49408238774565605,0.4639113489807702
256,0.15148293226189327,0.4935534108896198,0.46372253965835347
257,0.15144989956808202,0.49303064192035256,0.463534529158794
258,0.15142243786059068,0.4925138887275452,0.4633471591982794
259,0.15140045293260757,0.49200296447085473,0.4631602763691966
260,0.15138385088573833,0.4914976872820046,0.46297373284277826
261,0.15137253810107326,0.49099788093486596,0.46278738620805043
262,0.1513664212121452,0.49050337701764046,0.4626011014295804
263,0.1513654070797437,0.4900140156991839,0.46241474838261
264,0.15136940276855204,0.48952964496434764,0.4622282021112565
265,0.15137831552557537,0.48905011963295975,0.46204134302334965
266,0.1513920527603295,0.48857530055619336,0.4618540581015335
267,0.1514105220267622,0.4881050535902517,0.46166624092215985
268,0.15143363100687546,0.48763924938057646,0.46147779092415286
269,0.1514612874960205,0.48717776299727167,0.46128861288840867
270,0.15149339938983739,0.48672047365992493,0.46109861658437895
271,0.15152987467281198,0.4862672645642959,0.46090771661815966
272,0.1515706214084226,0.48581802323171447,0.4607158340328509
273,0.15161554773085084,0.4853726423376027,0.46052289568606364
274,0.15166456183823115,0.4849310194734435,0.4603288336535809
275,0.15171757198741126,0.4844930568828503,0.4601335848983682
276,0.1517744864901982,0.48405866107492934,0.45993709100338587
277,0.1518352137110633,0.48362774254869634,0.45973929790244816
278,0.15189966206628036,0.4832002156205147,0.4595401556881213
279,0.15196774002446986,0.48277600069892146,0.45933961847828625
280,0.15203935610852354,0.48235502220685983,0.45913764438474974
281,0.15211441889888322,0.48193720817987534,0.4589341954613099
282,0.1521928370381481,0.4815224905074939,0.4587292376357989
283,0.15227451923698335,0.48111080475583073,0.4585227406568087
284,0.15235937428130336,0.48070209002697906,0.45831467821835925
285,0.15244731104070183,0.4802962888502843,0.45810502817439885
286,0.152538238478101,0.47989334800360034,0.45789377255919916
287,0.15263206566086113,0.47949321892154934,0.4576808982974792
288,0.1527287017733973,0.47909585723727394,0.4574663968474748
289,0.1528280561309129,0.47870122284785577,0.457250263174502
290,0.15293003819421763,0.4783092808726601,0.4570324956598733
291,0.15303455758559892,0.4779200007705737,0.45681309598791925
292,0.15314152410571596,0.47753335583631773,0.45659206912431194
293,0.15325084775148326,0.47714932261292614,0.45636942753001614
294,0.15336243873491126,0.476767880456649,0.4561451873642286
295,0.15347620750287072,0.4763890118584515,0.4559193717888246
296,0.15359206475774612,0.4760127020914726,0.4556920060617038
297,0.15370992147894427,0.47563893880961444,0.4554631175378888
298,0.15382968894522248,0.4752677118737686,0.4552327356117724
299,0.15395127875780115,0.4748990132507286,0.4550008917190097
300,0.15407460286422356,0.4745328367166253,0.4547676197095271
301,0.154199573582926,0.47416917773378525,0.45453295562803114
302,0.15432610362847982,0.4738080334064041,0.4542969376849375
303,0.1544541061374695,0.47344940241007405,0.45405960612726887
304,0.15458349469496713,0.47309328495552644,0.45382100281155724
305,0.15471418336156456,0.4727396825926842,0.45358117108638496
306,0.15484608670092231,0.47238859805955263,0.4533401556659477
307,0.15497911980779489,0.47204003515325355,0.45309800608691503
308,0.1551131983364912,0.47169399863217976,0.45285477405205754
309,0.15524823852972874,0.4713504941396203,0.45261051214863024
310,0.1553841572478399,0.47100952814201064,0.4523652737346647
311,0.15552087199828762,0.4706711078773217,0.4521191128653119
312,0.15565830096544903,0.4703352413117743,0.4518720860127098
313,0.15579636304062394,0.47000193710264454,0.45162425097670417
314,0.1559349778522254,0.4696712045627168,0.451375666083352
315,0.15607406579610883,0.4693430536753344,0.4511263929906037
316,0.15621354806599705,0.46901749521761094,0.4508764936311834
317,0.15635334668395764,0.4686945406604668,0.4506260301276749
318,0.15649338453088818,0.46837420207295677,0.45037506475293887
319,0.1566335853770014,0.46805649204065897,0.4501236598877376
320,0.15677387391231215,0.46774142360042414,0.4498718779213356
321,0.1569141757770002,0.46742901018646926,0.44961978116216866
322,0.15705441759161717,0.4671192655757787,0.44936743233787135
323,0.15719452698707764,0.4668122038874077,0.4491148945192105
324,0.15733443263439098,0.46650783950813846,0.44886223049389806
325,0.15747406427409136,0.4662061870277165,0.4486095033650077
326,0.1576133527453223,0.46590726118144465,0.44835677593860696
327,0.15775223001453434,0.4656110767984788,0.4481041145823329
328,0.15789062920375374,0.46531764875661225,0.4478515854857379
329,0.1580284846183817,0.46502699194087477,0.4475992543380851
330,0.15816573177448368,0.46473912120521144,0.44734718625469966
331,0.1583023074255284,0.46445405134017886,0.44709544571125137
332,0.15843814958853675,0.4641717970411379,0.44684409648596085
333,0.1585731975696031,0.46389237308840425,0.4465932016078533
334,0.1587073919887508,0.4636157945669208,0.44634282388314533
335,0.15884067480408726,0.4633420763405072,0.4460930291733357
336,0.15897298933521922,0.4630712330050788,0.4458438825522137
337,0.15910428028614557,0.4628032788490815,0.44559544825555264
338,0.1592344937674983,0.46253822781649667,0.4453477896439462
339,0.1593635773179228,0.4622760934733588,0.44510096936121546
340,0.15949147992456675,0.4620168891365065,0.4448550493771115
341,0.15961815204264584,0.4617606343605994,0.4446100907338609
342,0.15974354561405787,0.4615073482411305,0.4443661534803504
343,0.15986761408501754,0.4612570492621026,0.4441232966153559
344,0.15999031242268402,0.4610097554032793,0.44388157803880074
345,0.16011159713076367,0.4607654839862589,0.4436410545104827
346,0.16023142626405762,0.46052425161378074,0.4434017816148789
347,0.16034975944192925,0.4602860741478811,0.4431638137347115
348,0.16046655786067035,0.460050966694762,0.4429272040278408
349,0.1605817843047479,0.459818943594711,0.4426920044259549
350,0.160695403156916,0.45959001840328095,0.44245826560433393
351,0.16080738040717293,0.4593642038789458,0.4422260369562751
352,0.16091768366112139,0.4591415119854459,0.4419953665709279
353,0.16102628214714412,0.45892195392266383,0.441766301215865
354,0.16113314672235793,0.45870554039728206,0.4415388866558832
355,0.16123824987733593,0.45849228135363707,0.44131316738995
356,0.16134156573959044,0.45828218594724673,0.44108918658047824
357,0.16144307007580838,0.4580752625209055,0.4408669860565068
358,0.16154274029283677,0.4578715185926078,0.44064660629219427
359,0.16164055543742029,0.45767096305017807,0.4404280864061439
360,0.1617364961946959,0.4574736068703375,0.44021146421161467
361,0.16183054488543366,0.4572794600673316,0.4399967767091044
362,0.1619226854620414,0.4570885316849261,0.4397840635815496
363,0.1620129035033283,0.45690083006178767,0.43957336322554
364,0.16210118620802855,0.4567163626194009,0.4393647127426729
365,0.162187522387091,0.4565351358079438,0.43915814823786276
366,0.1622719024547437,0.456357155106421,0.4389537046110474
367,0.16235431841834377,0.4561824250246971,0.4387514153912067
368,0.16243476386702507,0.45601094910797196,0.43855131278427245
369,0.16251323395915862,0.45584272994292624,0.43835342805954375
370,0.16258972540864533,0.45567776916367897,0.4381577910801546
371,0.16266423647087508,0.4555160674612128,0.4379644342706157
372,0.16273676692765487,0.45535762458991635,0.4377733917308642
373,0.16280731807097795,0.45520243939983507,0.4375846960576115
374,0.1628758926856556,0.4550505098374485,0.4373983785176227
375,0.16294249503083558,0.4549018329488026,0.4372144696129303
376,0.1630071308204321,0.45475640488493757,0.4370329984031876
377,0.1630698072024931,0.45461422090927067,0.43685399251982016
378,0.16313053273757122,0.4544752754065135,0.43667747818043956
379,0.1631893173760977,0.4543395618927399,0.43650348024553826
380,0.16324617243477793,0.4542070730267171,0.4363320222608606
381,0.16330111057204044,0.4540778006223779,0.43616312644622013
382,0.16335414576257126,0.453951735661734,0.4359968136919792
383,0.1634052932709669,0.4538288683076238,0.4358331037999135
384,0.1634545696245431,0.45370918791739606,0.435672017084456
385,0.16350199258535641,0.4535926835582106,0.43551357307257293
386,0.1635475811214842,0.45347934589194994,0.4353577894227268
387,0.16359135537758207,0.45336916577305303,0.4352046821759228
388,0.16363333664473292,0.45326213245471286,0.4350542709250737
389,0.16367354732962713,0.4531582337813149,0.4349065739988633
390,0.16371201092311075,0.45305745640490863,0.43476160822880483
391,0.16374875196814032,0.45295978690491334,0.4346193895858908
392,0.16378379602718565,0.45286521095294197,0.43447993231459825
393,0.16381716964912105,0.4527737129963336,0.4343432490401887
394,0.16384890033564142,0.452685276577721,0.4342093512775035
395,0.16387901650725092,0.4525998842704633,0.434078249661856
396,0.1639075474688571,0.4525175177597178,0.4339499534325361
397,0.16393452337501027,0.4524381579176749,0.4338244705727518
398,0.1639599751948448,0.45236178486660084,0.4337018085602459
399,0.16398393467676903,0.45228837878749295,0.43358197342360505
400,0.16400643431291942,0.4522179192219212,0.4334649699692089
401,0.16402750730341853,0.4521503849323143,0.43335080234131806
402,0.16404718752049247,0.4520857539728769,0.43323947343051455
403,0.1640655094725248,0.4520240037505621,0.4331309849223625
404,0.16408250826803047,0.4519651139944728,0.43302533738144905
405,0.16409821957958767,0.45190908423291937,0.4329225311703145
406,0.1641126796077813,0.45185591320507934,0.43282256579488565
407,0.16412592504530138,0.4518055983092407,0.43272543946862607
408,0.16413799304112314,0.45175813567249734,0.43263114918955276
409,0.16414892116478919,0.4517135202130585,0.4325396908063895
410,0.16415874737082553,0.45167174568086893,0.43245105907603887
411,0.1641675099633264,0.4516328046933766,0.43236524771404844
412,0.16417524756074098,0.4515966887674773,0.43228224943954674
413,0.16418199906089478,0.45156338834843673,0.43220205601554146
414,0.1641878036062776,0.45153289283644027,0.4321246582856834
415,0.1641927005496285,0.45150519064304223,0.43205004620828397
416,0.16419672942081615,0.4514802692278374,0.431978209038013
417,0.1641999298944658,0.4514581150674355,0.4319091353780873
418,0.16420234175790294,0.4514387136775387,0.43184281297958127
419,0.16420400487964248,0.45142204963372917,0.43177922878521563
420,0.16420495917849984,0.4514081065917296,0.43171836896901233
421,0.1642052445930709,0.45139686730736156,0.43166021896358414
422,0.1642049010516081,0.45138831365610493,0.4316047634866427
423,0.16420396844231758,0.4513824266523593,0.4315519865669012
424,0.1642024865841011,0.4513791864687058,0.43150187156913655
425,0.16420049519776336,0.45137857245731594,0.43145440121837225
426,0.16419803387777637,0.4513805632052523,0.43140955763551797
427,0.1641951420645719,0.4513851366410102,0.4313673224124388
428,0.16419185901735836,0.45139226992110093,0.4313276765523664
429,0.16418822378748152,0.45140193944944723,0.4312906004952332
430,0.16418427519234424,0.45141412091737576,0.4312560742309171
431,0.1641800517899378,0.45142878937529646,0.43122408428992604
432,0.16417559185404335,0.45144591916296833,0.4311946329022371
433,0.164170933350029,0.45146548634164946,0.4311677211747046
434,0.16416611479377735,0.45148746766624653,0.4311433491103653
435,0.1641611743586502,0.451511839141858,0.43112151563191464
436,0.16415614978643642,0.451538576042788,0.4311022185986349
437,0.16415107836665896,0.4515676529316079,0.4310854548234194
438,0.16414599691653858,0.4515990436784223,0.43107122008989257
439,0.16414094176162222,0.4516327214800958,0.4310595091695444
440,0.16413594871711246,0.4516686588796305,0.4310503158388389
441,0.1641310530698935,0.4517068277857073,0.4310436328964317
442,0.16412628956123615,0.45174719949232994,0.4310394521804498
443,0.1641216923701836,0.45178974469859545,0.4310377645856497
444,0.16411729509762088,0.4518344335283825,0.43103856021988635
445,0.16411313075147338,0.45188123561153215,0.4310418282788794
446,0.164109231733092,0.451930120141218,0.4310475570355599
447,0.16410562982429294,0.45198105575792596,0.431055733863253
448,0.16410235617505026,0.45203401057640735,0.43106634525752874
449,0.16409944129182333,0.45208895222301987,0.43107937685636594
450,0.16409691502651996,0.4521458478581674,0.43109481345943795
451,0.1640948065660868,0.45220466420214916,0.4311126390474462
452,0.1640931444227253,0.45226536755578495,0.43113283680038383
453,0.1640919564247305,0.45232792382058784,0.43115538911523704
454,0.1640912697079483,0.4523922985185312,0.43118027762352107
455,0.16409111070784688,0.4524584568118334,0.43120748320866675
456,0.16409150515223922,0.45252636352219067,0.43123698602341454
457,0.16409247805461613,0.45259598314974425,0.4312687655070562
458,0.16409405370807803,0.4526672934460544,0.43130280040254265
459,0.1640962556800621,0.4527402768058021,0.4313390688768581
460,0.1640991068116518,0.4528149147637754,0.4313775523651355
461,0.16410262920868557,0.45289118797598366,0.43141823158239695
462,0.1641068442380645,0.4529690762413625,0.4314610865062491
463,0.1641117725246204,0.4530485585233099,0.4315060963821409
464,0.16411743394853628,0.4531296129825662,0.4315532397449404
465,0.16412384764331223,0.4532122170192381,0.4316024944379417
466,0.1641310319942679,0.4532963472983143,0.43165383763136156
467,0.16413900463765851,0.45338197977074957,0.43170724584081943
468,0.1641477824962579,0.45346908970155275,0.431762694944978
469,0.16415738186312143,0.4535576516869549,0.43182016020284386
470,0.16416781828003027,0.4536476396715776,0.4318796162710682
471,0.16417910653916773,0.45373902696796375,0.4319410372205782
472,0.1641912606852266,0.4538317962350355,0.43200439655364314
473,0.16420429401793787,0.45392593599496317,0.4320696672204148
474,0.16421821909501777,0.4540214336497133,0.43213682163562944
475,0.16423304773553715,0.4541182755005079,0.43220583169542975
476,0.16424879102369566,0.4542164467683874,0.4322766687942793
477,0.16426545931306066,0.4543159316156792,0.4323493038423537
478,0.16428306223120057,0.4544167131681361,0.432423707293
479,0.1643016086846822,0.45451877353762665,0.4324998491603122
480,0.16432110686442236,0.454622093884794,0.4325776990387559
481,0.16434156425138338,0.45472665445531774,0.43265722611914514
482,0.1643629876226019,0.45483243462137757,0.43273839920438323
483,0.16438538305813474,0.45493941290201995,0.43282118672530345
484,0.164408755948903,0.4550475669831232,0.4329055567565315
485,0.1644331110047706,0.45515687373918806,0.43299148546309485
486,0.16445845262392972,0.45526730925631326,0.4330789592166935
487,0.1644847850030013,0.4553788488539649,0.4331679634858073
488,0.1645121116915166,0.4554914671048824,0.4332584828525886
489,0.16454043560045745,0.4556051378550332,0.43335050103031564
490,0.16456975901110663,0.45571983424405876,0.43344400088114027
491,0.16460008358419756,0.45583552872625954,0.4335389644340771
492,0.16463141036929974,0.45595219309188156,0.4336353729031768
493,0.16466373981927768,0.45606979848856694,0.43373320671706583
494,0.164697071795287,0.4561883154431421,0.43383244555674894
495,0.16473140557664234,0.45630771390753444,0.4339330683762909
496,0.1647667398708412,0.4564279633183531,0.43403505341941523
497,0.16480307282373624,0.4565490326520116,0.4341383782408066
498,0.16484040202984768,0.45667089044098863,0.4342430197229525
499,0.16487872454280625,0.4567935048046084,0.43434897064386746
500,0.1649180368859208,0.45691684346573574,0.43445622312490567
501,0.16495833506286084,0.45704087376603036,0.4345647681429514
502,0.16499961456877546,0.4571655626815976,0.4346745955515203
503,0.16504187040153762,0.4572908768403603,0.43478569410178736
504,0.16508509707306013,0.4574167825395121,0.4348980514638058
